DATE,PRODUCT_LINE,REVENUE,COGS,FORECASTED_REVENUE
2024-06-26,Clothing,442.42,4643.3,1529.39
2024-06-26,Home Appliances,4821.81,385.36,3872.99
2024-06-26,Toys,4601.24,164.17,4831.15
2024-06-26,Books,746.43,1538.29,813.79
2024-06-27,Electronics,7681.14,77.85,5757.29
2024-06-27,Clothing,3598.89,120.52,879.74
2024-06-27,Home Appliances,993.87,571.28,2241.52
2024-06-27,Toys,3268.64,78.1,4865.27
2024-06-27,Books,3745.46,8842.92,4660.51
2024-06-28,Electronics,1542.94,2096.08,4587.16
2024-06-28,Clothing,1742.54,1354.68,7248.41
2024-06-28,Home Appliances,1639.87,3028.2,353.52
2024-06-28,Toys,3576.3,1935.39,2205.77
2024-06-28,Books,8650.16,347.97,1651.73
2024-06-29,Electronics,501.26,401.34,154.2
2024-06-29,Clothing,5687.05,3263.84,413.51
2024-06-29,Home Appliances,74.86,686.43,3471.73
2024-06-29,Toys,2818.42,959.59,4227.38
2024-06-29,Books,1399.05,825.18,1374.7
2024-06-30,Electronics,3599.42,69.28,1076.07
2024-06-30,Clothing,2802.65,1640.57,1038.27
2024-06-30,Home Appliances,1415.43,1075.44,5189.56
2024-06-30,Toys,2199.02,1463.37,4587.38
2024-06-30,Books,1610.69,435.76,391.34
2024-07-01,Electronics,6597.33,882.13,1055.82
2024-07-01,Clothing,2359.75,346.18,596.84
2024-07-01,Home Appliances,2763.64,932.3,4514.27
2024-07-01,Toys,1058.76,1695.77,5560.34
2024-07-01,Books,3389.72,5051.11,3041.06
2024-07-02,Electronics,2790.33,3076.19,4868.09
2024-07-02,Clothing,6118.79,2075.9,3610.46
2024-07-02,Home Appliances,1449.03,1467.44,2707.19
2024-07-02,Toys,1239.6,313.96,1343.99
2024-07-02,Books,4158.26,1866.5,4575.94
2024-07-03,Electronics,6449.51,178.41,4030.93
2024-07-03,Clothing,3545.62,944.27,3290.13
2024-07-03,Home Appliances,1598.68,1494.25,443.3
2024-07-03,Toys,472.32,3277.84,2930.76
2024-07-03,Books,288.73,377.18,656.29
2024-07-04,Electronics,1192.46,730.26,323.27
2024-07-04,Clothing,2299.92,314.25,3396.28
2024-07-04,Home Appliances,4793.15,3076.95,4109.64
2024-07-04,Toys,2482.42,2514.26,11006.83
2024-07-04,Books,8732.62,2340.9,1687.05
2024-07-05,Electronics,174.46,186.89,1983.7
2024-07-05,Clothing,960.01,2528.84,433.51
2024-07-05,Home Appliances,1857.33,861.89,3550.34
2024-07-05,Toys,4170.24,408.99,6025.27
2024-07-05,Books,8769.81,5123.5,4587.02
2024-07-06,Electronics,2290.66,568.07,612.5
2024-07-06,Clothing,1520.57,1652.79,1491.67
2024-07-06,Home Appliances,320.87,1776.79,8176.61
2024-07-06,Toys,8443.73,619.04,2102.7
2024-07-06,Books,2432.97,1672.62,2427.64
2024-07-07,Electronics,2099.42,79.83,4567.65
2024-07-07,Clothing,9660.27,0.11,3553.27
2024-07-07,Home Appliances,3.7,3248.3,462.17
2024-07-07,Toys,370.86,794.12,1947.28
2024-07-07,Books,3738.21,3664.85,4957.22
2024-07-08,Electronics,3313.24,2861.26,3379.25
2024-07-08,Clothing,2997.64,2329.04,2438.32
2024-07-08,Home Appliances,1548.44,1489.14,1789.76
2024-07-08,Toys,8271.05,353.79,6161.57
2024-07-08,Books,1049.07,1527.75,4462.21
2024-07-09,Electronics,3863.67,1449.52,8149.08
2024-07-09,Clothing,286,2069,71.74
2024-07-09,Home Appliances,2217.72,1133.71,3596.86
2024-07-09,Toys,5605.36,2090.5,175.77
2024-07-09,Books,1202.94,249.89,918.55
2024-07-10,Electronics,6595.82,1013.84,6282.66
2024-07-10,Clothing,2866.17,2624.64,3859.04
2024-07-10,Home Appliances,772.33,288.26,2752.52
2024-07-10,Toys,3381.99,296.23,1285.07
2024-07-10,Books,198.13,1652.94,127.88
2024-07-11,Electronics,5378.35,2243.03,1670.28
2024-07-11,Clothing,74.88,391.76,3858.82
2024-07-11,Home Appliances,4031.72,583,3245.52
2024-07-11,Toys,448.02,1374.5,3320.97
2024-07-11,Books,2187.12,717.87,177.89
2024-07-12,Electronics,0.32,798.68,2595.81
2024-07-12,Clothing,1376.92,539.04,1548.32
2024-07-12,Home Appliances,6162.16,1229.29,41.14
2024-07-12,Toys,3509.49,1578.9,6976.15
2024-07-12,Books,556.15,1559.39,575.27
2024-07-13,Electronics,2009.71,3440.71,1312.33
2024-07-13,Clothing,1923.68,3429.3,9466.1
2024-07-13,Home Appliances,3515.38,2197.11,3036.91
2024-07-13,Toys,4317.68,95.45,6912.73
2024-07-13,Books,7806.1,1237.15,43.88
2024-07-14,Electronics,2898.22,147.49,2254.7
2024-07-14,Clothing,1982.97,1205.35,96.83
2024-07-14,Home Appliances,668.32,4260.09,900.09
2024-07-14,Toys,6732.68,2068.13,810.36
2024-07-14,Books,5403.09,2462.64,14083.45
2024-07-15,Electronics,2968.69,563.06,1015.07
2024-07-15,Clothing,4272.55,808.31,5184.03
2024-07-15,Home Appliances,6241.78,460.66,1453.29
2024-07-15,Toys,1028.8,4875.4,5204.26
2024-07-15,Books,162.13,938.13,3033.76
2024-07-16,Electronics,1008.24,2313.92,189.79
2024-07-16,Clothing,2362.74,401.35,3156.34
2024-07-16,Home Appliances,1726.29,374.16,817.82
2024-07-16,Toys,3004.71,1138.35,2461.99
2024-07-16,Books,4521.66,1061.27,6125.34
2024-07-17,Electronics,1708.21,883.86,3059.89
2024-07-17,Clothing,381.46,2194.07,2699.72
2024-07-17,Home Appliances,5011.07,914.53,592.25
2024-07-17,Toys,2119.79,3304.07,1004.64
2024-07-17,Books,3528.14,222.69,4026.35
2024-07-18,Electronics,1833.32,750.22,118.8
2024-07-18,Clothing,5353.21,2063.7,1441.98
2024-07-18,Home Appliances,538.12,1774.72,202.24
2024-07-18,Toys,1932.12,248.49,8199.99
2024-07-18,Books,736.36,1081.94,949.64
2024-07-19,Electronics,1541.1,845.33,4524.22
2024-07-19,Clothing,837.71,2212.52,292.94
2024-07-19,Home Appliances,1404.3,299.9,8229.24
2024-07-19,Toys,9195.77,2481.87,116.56
2024-07-19,Books,1123.99,1420.87,115.31
2024-07-20,Electronics,960.02,1160.87,5323.81
2024-07-20,Clothing,2803.31,5159,4679.33
2024-07-20,Home Appliances,1003.01,759.39,922.04
2024-07-20,Toys,2205.49,635.09,883.34
2024-07-20,Books,5777.17,58.41,1941.29
2024-07-21,Electronics,740.39,4641.97,5789.97
2024-07-21,Clothing,1518.39,1538.45,1881.21
2024-07-21,Home Appliances,2447.66,1760.9,3465.61
2024-07-21,Toys,2089.46,281.84,3897.72
2024-07-21,Books,10472.38,261.6,275.11
2024-07-22,Electronics,2305.7,709.2,1512.25
2024-07-22,Clothing,2594.44,1276.32,7594.67
2024-07-22,Home Appliances,6691.56,1973.8,191.01
2024-07-22,Toys,1068.38,1134.92,1088.09
2024-07-22,Books,838.2,2881.73,2743.04
2024-07-23,Electronics,246.49,2051.87,6642.25
2024-07-23,Clothing,1127.61,128.42,181.16
2024-07-23,Home Appliances,1462.66,2463.9,723.76
2024-07-23,Toys,1134.01,399.69,2017.19
2024-07-23,Books,7990.72,1644.4,1302.04
2024-07-24,Electronics,1804.69,3510.73,3931.59
2024-07-24,Clothing,2692.02,1653.75,195.99
2024-07-24,Home Appliances,4205.04,215.09,1375.11
2024-07-24,Toys,662,391.69,1757.66
2024-07-24,Books,978.94,455.28,2945.87
2024-07-25,Electronics,2882.95,3347.18,4611.3
2024-07-25,Clothing,1126.7,84.4,1509.48
2024-07-25,Home Appliances,65.06,91.89,2251.89
2024-07-25,Toys,1354.6,283.49,19.73
2024-07-25,Books,5200.85,2318.28,2770.72
2024-07-26,Electronics,1262.21,781.85,50.09
2024-07-26,Clothing,929.9,2844.6,3356.35
2024-07-26,Home Appliances,11458.08,512.63,2355.74
2024-07-26,Toys,2604.1,1017.63,9855.2
2024-07-26,Books,1120.75,1878.72,547.35
2024-07-27,Electronics,271.06,2193.46,1138.57
2024-07-27,Clothing,3867.76,1086.56,4640.28
2024-07-27,Home Appliances,3074.93,453.11,1812.22
2024-07-27,Toys,6278.25,2077.43,4008.33
2024-07-27,Books,628.12,422.18,1745.27
2024-07-28,Electronics,816.13,4069.64,2880.67
2024-07-28,Clothing,8763.99,1080.74,5426.88
2024-07-28,Home Appliances,1596.63,283.75,149.58
2024-07-28,Toys,1373.64,1869.14,5354.2
2024-07-28,Books,2544.89,150.93,528.18
2024-07-29,Electronics,7442.7,2231.62,3680.38
2024-07-29,Clothing,3476.69,969.98,2144.12
2024-07-29,Home Appliances,214.58,213.16,1103.65
2024-07-29,Toys,2746.16,57.31,8507.3
2024-07-29,Books,5325.51,7590.97,4628.43
2024-07-30,Electronics,3277.88,623.14,3985.01
2024-07-30,Clothing,3510.09,5471.79,2559.81
2024-07-30,Home Appliances,1103.77,1258.35,5399.97
2024-07-30,Toys,7973.58,1329.19,4540.72
2024-07-30,Books,3694.62,178.26,2052.03
2024-07-31,Electronics,1859.89,2979.36,3375.43
2024-07-31,Clothing,6018.24,1259.44,2853.85
2024-07-31,Home Appliances,880.02,743.66,2552.73
2024-07-31,Toys,3327.38,128.43,767.34
2024-07-31,Books,11.24,180.56,1876.68
2024-08-01,Electronics,301.84,2860.74,1091.96
2024-08-01,Clothing,7704.24,2314.89,4877.51
2024-08-01,Home Appliances,3087.77,4192.31,5958.63
2024-08-01,Toys,2362.94,399.55,1903.29
2024-08-01,Books,2837.93,194.81,1615.67
2024-08-02,Electronics,791.92,3321.51,3289.52
2024-08-02,Clothing,2687.97,130.33,1112.32
2024-08-02,Home Appliances,1899.93,296.13,395.75
2024-08-02,Toys,3475.04,2222.26,1946.09
2024-08-02,Books,3689.51,297,6432.68
2024-08-03,Electronics,2709.47,1821.1,2688.8
2024-08-03,Clothing,861.51,1008.97,4219.52
2024-08-03,Home Appliances,823.93,753.27,1413.1
2024-08-03,Toys,3890.72,1985.69,296.25
2024-08-03,Books,1702.05,460.7,1699.41
2024-08-04,Electronics,248.84,533.84,233.02
2024-08-04,Clothing,2355.19,734.83,3347.64
2024-08-04,Home Appliances,1423.09,2371.31,1365.68
2024-08-04,Toys,13700.3,3563.62,11075.54
2024-08-04,Books,42.54,501.59,787.37
2024-08-05,Electronics,1514.24,1287.38,1949.4
2024-08-05,Clothing,2134.02,3368.81,1526.87
2024-08-05,Home Appliances,530.9,564.69,5698.93
2024-08-05,Toys,6146.92,1661.44,2531.08
2024-08-05,Books,3284.63,210.17,2058.43
2024-08-06,Electronics,6207.9,455.1,4830.57
2024-08-06,Clothing,45.98,117.34,1457.02
2024-08-06,Home Appliances,2135.43,839.28,4156.77
2024-08-06,Toys,901.92,970.42,2421.4
2024-08-06,Books,4702.78,4161.78,612.37
2024-08-07,Electronics,4268.32,214.74,10441.26
2024-08-07,Clothing,3219.24,249.74,3050.89
2024-08-07,Home Appliances,539.52,3094.67,2206.27
2024-08-07,Toys,3488.27,2008.25,3.78
2024-08-07,Books,4147.64,1020.82,264.87
2024-08-08,Electronics,4996.88,2949.2,1435.38
2024-08-08,Clothing,1306.2,375.75,2003.29
2024-08-08,Home Appliances,5591.27,3303.69,5857.04
2024-08-08,Toys,5145.02,2938.41,2201.8
2024-08-08,Books,1647.57,440.24,7914.91
2024-08-09,Electronics,3046.74,792.09,7069.3
2024-08-09,Clothing,2886.55,3056.56,3429.84
2024-08-09,Home Appliances,9524.14,1276.15,1382.42
2024-08-09,Toys,130.6,1192.48,10.43
2024-08-09,Books,558.86,932.89,3766.11
2024-08-10,Electronics,534.52,372.41,3793.17
2024-08-10,Clothing,6841.53,4788.01,3231.84
2024-08-10,Home Appliances,1916.53,673.72,12014.52
2024-08-10,Toys,4891.62,435.23,703.81
2024-08-10,Books,4441.94,1606.44,914.91
2024-08-11,Electronics,1009.28,2445.21,610.54
2024-08-11,Clothing,1605.83,1112.68,1716.7
2024-08-11,Home Appliances,2179.23,946.29,3149.96
2024-08-11,Toys,5834.29,637.13,5591.73
2024-08-11,Books,1818.29,210.08,759.89
2024-08-12,Electronics,2600.97,3480.83,415.22
2024-08-12,Clothing,196.89,2651.32,2349.09
2024-08-12,Home Appliances,8107.32,983.59,1085.77
2024-08-12,Toys,2184.88,199.49,12982.49
2024-08-12,Books,4660.63,71.76,126.77
2024-08-13,Electronics,221.78,4747.27,484.3
2024-08-13,Clothing,2417.86,694.95,3229.95
2024-08-13,Home Appliances,1328.65,1027.82,1215.19
2024-08-13,Toys,1276.15,46.09,2040.38
2024-08-13,Books,6789.94,561.61,4158.46
2024-08-14,Electronics,2447.88,3934.88,6348.15
2024-08-14,Clothing,1449,484.21,5020.89
2024-08-14,Home Appliances,25.64,5572.82,6359.94
2024-08-14,Toys,7692.28,312.45,357.79
2024-08-14,Books,7864.61,504.83,557.69
2024-08-15,Electronics,607.09,4876.81,1341.77
2024-08-15,Clothing,106.66,1367.75,669.01
2024-08-15,Home Appliances,2057.12,727.42,7836.75
2024-08-15,Toys,7742.67,2904.81,2459.75
2024-08-15,Books,6369.35,119.95,3825.64
2024-08-16,Electronics,2271.1,1556.24,970.27
2024-08-16,Clothing,998.8,1384.05,4433.8
2024-08-16,Home Appliances,1082.35,64.84,140.33
2024-08-16,Toys,5927.56,1169.92,6388.28
2024-08-16,Books,1840.85,2237.79,211.7
2024-08-17,Electronics,1748.58,1600.08,9135.53
2024-08-17,Clothing,3658.15,1968.41,1967.55
2024-08-17,Home Appliances,4079.23,2906.85,7030.87
2024-08-17,Toys,1738.95,733.28,2526.98
2024-08-17,Books,7731.95,2663.02,184.7
2024-08-18,Electronics,10646.02,647.15,5635.91
2024-08-18,Clothing,4690.35,546.41,2883.99
2024-08-18,Home Appliances,326.86,2345.34,6034.91
2024-08-18,Toys,23.56,1592.96,272.89
2024-08-18,Books,1432.67,2668.63,3675.38
2024-08-19,Electronics,767.3,2624.55,311.22
2024-08-19,Clothing,2717.29,63.07,914.58
2024-08-19,Home Appliances,5935.98,1425.26,8682.05
2024-08-19,Toys,856.51,1763.06,1451.43
2024-08-19,Books,2137.64,1695.36,576.28
2024-08-20,Electronics,8236.23,996.87,394.22
2024-08-20,Clothing,2005.56,1651.91,400.47
2024-08-20,Home Appliances,1558.15,123.47,4913.5
2024-08-20,Toys,116.51,314.93,2480.52
2024-08-20,Books,590.38,2503.16,4337.09
2024-08-21,Electronics,6166.63,2851.89,639.58
2024-08-21,Clothing,532.82,719.75,2240.01
2024-08-21,Home Appliances,4528.37,1813.65,4807.54
2024-08-21,Toys,3045.71,2101.71,1673.78
2024-08-21,Books,1077.37,36.73,4557.57
2024-08-22,Electronics,2010.57,99.16,455.05
2024-08-22,Clothing,2214.65,657.28,6150.82
2024-08-22,Home Appliances,3488.19,3251.92,152.79
2024-08-22,Toys,2099.09,734.22,2695.19
2024-08-22,Books,417.42,84.36,417.06
2024-08-23,Electronics,2955.58,3646.46,666.28
2024-08-23,Clothing,1047.19,1150.18,4245.96
2024-08-23,Home Appliances,6692.97,174.05,1961.05
2024-08-23,Toys,683.21,1914.65,1411.99
2024-08-23,Books,650.12,535.01,2994
2024-08-24,Electronics,1462.76,1261.5,5775.2
2024-08-24,Clothing,2969.8,915.94,1346.43
2024-08-24,Home Appliances,7775.82,2497.48,446.83
2024-08-24,Toys,716.11,1377.63,5536.24
2024-08-24,Books,1117.58,267.31,439.56
2024-08-25,Electronics,1923.12,435.3,3509.05
2024-08-25,Clothing,1363.51,1328.84,807.68
2024-08-25,Home Appliances,1301.39,2758.53,4081.15
2024-08-25,Toys,3682.69,17.61,2723.34
2024-08-25,Books,5393.22,1778.71,2461.95
2024-08-26,Electronics,2100.64,244.09,2449.67
2024-08-26,Clothing,3848.56,1929.55,1063.89
2024-08-26,Home Appliances,5314.93,3665.18,3557.28
2024-08-26,Toys,2470.65,530.95,7981.94
2024-08-26,Books,1171.94,1384.37,121.36
2024-08-27,Electronics,2006.04,1393.22,2963.55
2024-08-27,Clothing,1752.46,188.97,5025.71
2024-08-27,Home Appliances,4336.44,169.52,2162.57
2024-08-27,Toys,101.65,2330,696.85
2024-08-27,Books,4554.52,1137.81,951.71
2024-08-28,Electronics,3859.89,2117.77,10315.05
2024-08-28,Clothing,80.63,2789.31,3398.6
2024-08-28,Home Appliances,2075.95,1200.36,60.87
2024-08-28,Toys,6156.04,1031.25,844.72
2024-08-28,Books,3329.96,1289.51,2590.17
2024-08-29,Electronics,9707.05,2149.18,2811.48
2024-08-29,Clothing,1447.93,782.02,2589.83
2024-08-29,Home Appliances,1037.17,156.71,9078.51
2024-08-29,Toys,4509.62,245.59,1467.03
2024-08-29,Books,2034.87,6201.44,3188.12
2024-08-30,Electronics,2754.31,48.45,4233.43
2024-08-30,Clothing,4016.94,1156.64,4197.34
2024-08-30,Home Appliances,2801.18,2512.8,589.47
2024-08-30,Toys,1285.47,122.8,1117.22
2024-08-30,Books,335.02,1128.32,433.26
2024-08-31,Electronics,1847.02,460.05,545.97
2024-08-31,Clothing,5238.92,331.62,4683.46
2024-08-31,Home Appliances,1247.71,2314.5,2225.27
2024-08-31,Toys,5145.83,2975.57,3983.36
2024-08-31,Books,1581.36,548.52,4907.86
2024-09-01,Electronics,1435.74,1090.52,1617.42
2024-09-01,Clothing,2561.47,205.56,5152.88
2024-09-01,Home Appliances,1187.41,1741.32,476.44
2024-09-01,Toys,145.03,2250.76,4138.43
2024-09-01,Books,5904.21,404.69,96.66
2024-09-02,Electronics,1608.89,1454.99,277.85
2024-09-02,Clothing,7067.79,2851.12,1027.41
2024-09-02,Home Appliances,4014.63,21.06,9143.96
2024-09-02,Toys,3408.9,2554.8,6786.11
2024-09-02,Books,1587.68,1160.64,1527.31
2024-09-03,Electronics,2006.41,717.25,468.4
2024-09-03,Clothing,191.6,1005.86,2233.13
2024-09-03,Home Appliances,7671.05,2445.28,9371.82
2024-09-03,Toys,2912.31,1837.93,592.57
2024-09-03,Books,1237.54,982.85,881.42
2024-09-04,Electronics,2082.49,1085.96,430.1
2024-09-04,Clothing,1261.3,3797.62,3278.24
2024-09-04,Home Appliances,2605.36,444.14,9185.33
2024-09-04,Toys,8113.33,163.5,932.9
2024-09-04,Books,1189.24,1834.96,2297.92
2024-09-05,Electronics,1305.62,2237.63,4064.81
2024-09-05,Clothing,514.83,1648.87,2188.27
2024-09-05,Home Appliances,771.56,603.6,1303.91
2024-09-05,Toys,383.36,660.4,1703.2
2024-09-05,Books,8445.42,1892.29,2275.44
2024-09-06,Electronics,1913.39,658.85,2912.49
2024-09-06,Clothing,2946.7,1455.67,1421.91
2024-09-06,Home Appliances,249.9,817.72,749.58
2024-09-06,Toys,1015.95,1496.29,486.1
2024-09-06,Books,5310.14,527.75,5404.24
2024-09-07,Electronics,327.12,310.62,294.77
2024-09-07,Clothing,669.68,1953.38,1987.94
2024-09-07,Home Appliances,3614.39,711.95,5777.32
2024-09-07,Toys,3753.41,378.89,4661.95
2024-09-07,Books,6605.63,2981.62,2635.29
2024-09-08,Electronics,10185.83,1064.66,656.44
2024-09-08,Clothing,556.2,246.38,901.29
2024-09-08,Home Appliances,1073.25,2551.64,6780.83
2024-09-08,Toys,2106.14,683.68,3748.71
2024-09-08,Books,3.29,1810.13,2397.33
2024-09-09,Electronics,401.08,1349.44,3017.86
2024-09-09,Clothing,1467.45,4272.29,3638.51
2024-09-09,Home Appliances,3886.24,293.96,7247.04
2024-09-09,Toys,1701.52,436.89,5962.46
2024-09-09,Books,12560.76,3551.2,489.53
2024-09-10,Electronics,898.86,2679.11,891.85
2024-09-10,Clothing,6231.51,1258.86,372.9
2024-09-10,Home Appliances,8613.3,2983.6,172.72
2024-09-10,Toys,1414.51,1227.66,7779.67
2024-09-10,Books,632.94,1164.48,9466.8
2024-09-11,Electronics,1919.59,541.22,1099.85
2024-09-11,Clothing,8242.89,2337.59,7018.09
2024-09-11,Home Appliances,1672.27,952.75,4376.71
2024-09-11,Toys,2642.96,3236.09,3964.32
2024-09-11,Books,3507.07,1611.46,963.78
2024-09-12,Electronics,2184.14,3762.34,8700.64
2024-09-12,Clothing,13592.46,3040.11,4163.04
2024-09-12,Home Appliances,697.37,326.74,1229.36
2024-09-12,Toys,1120.82,1772.65,6533.03
2024-09-12,Books,806.26,2398.66,11.57
2024-09-13,Electronics,1404.02,1428.09,2404.14
2024-09-13,Clothing,334.46,253.49,2027.85
2024-09-13,Home Appliances,1336.62,1387.89,229.88
2024-09-13,Toys,6892.18,1211.65,5637.48
2024-09-13,Books,1089.83,817.61,901.21
2024-09-14,Electronics,1045.31,2370.32,1711.68
2024-09-14,Clothing,6628.66,1075.93,2284.59
2024-09-14,Home Appliances,2796.47,738.6,6365.14
2024-09-14,Toys,1573.55,3790.76,3346.5
2024-09-14,Books,3313.15,630.62,2959.9
2024-09-15,Electronics,1678.42,1681.78,3467.98
2024-09-15,Clothing,7332.76,4156.65,2520.56
2024-09-15,Home Appliances,1506.65,596.24,5138.04
2024-09-15,Toys,3095.28,1825.38,2228.84
2024-09-15,Books,1832.05,190.93,3209.34
2024-09-16,Electronics,1795.47,2806.47,1442.76
2024-09-16,Clothing,2044.31,5692.53,4557.73
2024-09-16,Home Appliances,12395.85,1334.56,6680.62
2024-09-16,Toys,1233.93,553.89,4403.78
2024-09-16,Books,2479.59,311.27,1724.35
2024-09-17,Electronics,3859.71,4232.34,3085.98
2024-09-17,Clothing,3847.73,658.23,1000.23
2024-09-17,Home Appliances,3000.06,1074.41,1494.23
2024-09-17,Toys,798.01,935.84,7297.8
2024-09-17,Books,1468.93,940.55,1097.69
2024-09-18,Electronics,861.54,1178.21,963.9
2024-09-18,Clothing,824.56,2254.41,3335.79
2024-09-18,Home Appliances,2293.66,845.03,5279.81
2024-09-18,Toys,5570.86,2519.93,721.26
2024-09-18,Books,3069.34,170.82,667.43
2024-09-19,Electronics,4336.7,964.89,736.58
2024-09-19,Clothing,3432.19,1374.81,4844.21
2024-09-19,Home Appliances,58.82,1547.33,2248.3
2024-09-19,Toys,1664.91,1752.38,542.81
2024-09-19,Books,1840.73,471.01,1991.36
2024-09-20,Electronics,7822.85,2908.28,2976.67
2024-09-20,Clothing,52.79,190.52,2004.86
2024-09-20,Home Appliances,1761.77,449.95,3891.33
2024-09-20,Toys,520.69,878.22,71.84
2024-09-20,Books,133.82,1144.44,563.55
2024-09-21,Electronics,3951.26,586.71,13786.31
2024-09-21,Clothing,6727.13,4296.9,2853.22
2024-09-21,Home Appliances,6826.99,1016.49,340.16
2024-09-21,Toys,138.25,179.38,1493.82
2024-09-21,Books,2398.52,3105.8,7.27
2024-09-22,Electronics,640.29,3553.32,1449.82
2024-09-22,Clothing,3776.41,422.2,12342.39
2024-09-22,Home Appliances,2834.51,846.11,1529.62
2024-09-22,Toys,3315.61,916.58,1609.44
2024-09-22,Books,5944.7,1653.29,637.25
2024-09-23,Electronics,927.52,293.72,1061.23
2024-09-23,Clothing,9441.47,3285.74,2935.78
2024-09-23,Home Appliances,1144.45,2220.71,9207.95
2024-09-23,Toys,5903.08,63.73,38.4
2024-09-23,Books,572.71,1444.71,3448.94
2024-09-24,Electronics,4777.78,30.12,1783.52
2024-09-24,Clothing,215.04,744.12,3019.73
2024-09-24,Home Appliances,2199.52,1021.56,5452.19
2024-09-24,Toys,18.47,1115.78,1880.97
2024-09-24,Books,5706.89,2994.96,744.72
2024-09-25,Electronics,6140.27,495.93,3817.12
2024-09-25,Clothing,75.72,2488.73,1290.59
2024-09-25,Home Appliances,5619.43,806.33,733.69
2024-09-25,Toys,2986.98,1462.5,3572.57
2024-09-25,Books,896.25,2217.29,7515.42
2024-09-26,Electronics,5595.38,883.65,473.53
2024-09-26,Clothing,843.72,1115.25,3850.87
2024-09-26,Home Appliances,1285.72,714.06,1821.03
2024-09-26,Toys,254.41,1085.58,1792.52
2024-09-26,Books,2610.55,1638.74,1921.15
2024-09-27,Electronics,123.14,2718.02,4.94
2024-09-27,Clothing,2556.82,437.8,4917.38
2024-09-27,Home Appliances,4524.11,4052.56,7292.46
2024-09-27,Toys,6803.62,64.53,58.41
2024-09-27,Books,659.61,1073.47,2873.5
2024-09-28,Electronics,6083.53,2991.59,5090.75
2024-09-28,Clothing,5510.4,1180.72,978.32
2024-09-28,Home Appliances,3577.92,3429.68,7966.4
2024-09-28,Toys,4010.44,306.6,4427.07
2024-09-28,Books,427,3556.28,1134.18
2024-09-29,Electronics,3541.58,3769.23,8830.15
2024-09-29,Clothing,1855.36,301.48,588.52
2024-09-29,Home Appliances,8045.68,777.95,2756.13
2024-09-29,Toys,1554.41,2071.46,1581.32
2024-09-29,Books,3530.05,923.14,3166.42
2024-09-30,Electronics,1725.85,1366.43,319.5
2024-09-30,Clothing,6522.38,1001.51,9416.41
2024-09-30,Home Appliances,871.56,1676.68,692.16
2024-09-30,Toys,250.74,1130.86,731.55
2024-09-30,Books,4216.42,374.71,2380.17
2024-10-01,Electronics,1623.64,766.03,3164.58
2024-10-01,Clothing,2769.1,282.08,4354.27
2024-10-01,Home Appliances,77.86,2232.32,272.25
2024-10-01,Toys,9313.27,6829.04,1952.52
2024-10-01,Books,6354.45,340.24,11240.6
2024-10-02,Electronics,1877.3,1406.34,6364.5
2024-10-02,Clothing,33.61,725.82,719.67
2024-10-02,Home Appliances,944.41,2648.04,3831.68
2024-10-02,Toys,6999.53,579.69,76.65
2024-10-02,Books,2101.31,1525.96,119.71
2024-10-03,Electronics,703.82,921.22,2803.09
2024-10-03,Clothing,2312.83,1347.06,853
2024-10-03,Home Appliances,13326.62,2679.07,960.26
2024-10-03,Toys,2907.3,6089.19,5399.19
2024-10-03,Books,95.23,247.87,11069.72
2024-10-04,Electronics,7039.13,1277.19,4554.58
2024-10-04,Clothing,2151.44,245.56,1249.86
2024-10-04,Home Appliances,770.37,56.32,6281.55
2024-10-04,Toys,3659.2,2476.21,5511.52
2024-10-04,Books,5835.54,7127.53,2195.73
2024-10-05,Electronics,84.32,5076.75,5990.66
2024-10-05,Clothing,4059.24,431.48,579.33
2024-10-05,Home Appliances,3443.42,346.42,1579.49
2024-10-05,Toys,7409.79,2118.52,820.7
2024-10-05,Books,2642.83,2685.24,7192.8
2024-10-06,Electronics,2178.38,3.01,2384.33
2024-10-06,Clothing,3807.67,1437.28,2132.05
2024-10-06,Home Appliances,6240.84,483.74,4383.94
2024-10-06,Toys,1397.35,4337.82,2275.34
2024-10-06,Books,2692.05,1599.04,3744.58
2024-10-07,Electronics,5082.36,2309.18,912.78
2024-10-07,Clothing,189.48,3410.85,1101.81
2024-10-07,Home Appliances,7161.73,1368.8,14157.49
2024-10-07,Toys,2084.11,1232.06,2429.29
2024-10-07,Books,4821.45,470.35,1422.47
2024-10-08,Electronics,1824.95,1336.27,3577.62
2024-10-08,Clothing,3484.5,133.9,5504.48
2024-10-08,Home Appliances,3643.5,950.46,1548.74
2024-10-08,Toys,619.04,645.46,766.99
2024-10-08,Books,3318.17,2480.16,1760.43
2024-10-09,Electronics,4763.64,705.79,98.03
2024-10-09,Clothing,620.18,3464.01,975.73
2024-10-09,Home Appliances,3245.73,326.45,2836.53
2024-10-09,Toys,2507.66,4193.03,11318.93
2024-10-09,Books,7478.21,1294.85,2242.23
2024-10-10,Electronics,1851.18,297.87,675.2
2024-10-10,Clothing,1079.26,1754.82,5246.73
2024-10-10,Home Appliances,2402.84,757.21,3236.68
2024-10-10,Toys,1817.46,3342.85,649.48
2024-10-10,Books,8736.8,2614.04,5658.78
2024-10-11,Electronics,1642.9,76.73,1606.96
2024-10-11,Clothing,1399.31,638.38,4718.79
2024-10-11,Home Appliances,305.56,2834.87,235.65
2024-10-11,Toys,2495.8,671.82,1727.18
2024-10-11,Books,4156.42,1731.55,1551.78
2024-10-12,Electronics,3076.64,100.19,2147.66
