DATE,SALES_REGION,REVENUE,COGS,FORECASTED_REVENUE
2024-07-22,North America,352.55,2452.39,2517.99
2024-07-22,Europe,596.33,3173.81,2906.26
2024-07-22,Asia,4334.2,2078.84,1355.41
2024-07-22,South America,1057.92,433.31,5487.41
2024-07-22,Africa,6965.87,108,1075.88
2024-07-23,North America,2256.72,565.62,3613.58
2024-07-23,Europe,2784.77,2402.17,652.54
2024-07-23,Asia,567.95,1947.24,5393.74
2024-07-23,South America,122,1758.76,824.72
2024-07-23,Africa,6180.31,177.28,192.52
2024-07-24,North America,259.32,1053.64,538.95
2024-07-24,Europe,3584.27,53.82,3130.92
2024-07-24,Asia,2709.47,2017.34,4268.78
2024-07-24,South America,2645.94,559.75,180.58
2024-07-24,Africa,1268.68,2366.07,1902.67
2024-07-25,North America,6077.45,846.14,5561.22
2024-07-25,Europe,2128.83,66.33,2583.32
2024-07-25,Asia,661.25,167.94,1937.12
2024-07-25,South America,252,2653.36,716.28
2024-07-25,Africa,1681.22,2346.04,420.47
2024-07-26,North America,4760.5,1341.91,4264.95
2024-07-26,Europe,1213.75,692.25,3536.64
2024-07-26,Asia,7216.27,372.18,5012.4
2024-07-26,South America,613.97,2623.44,829.55
2024-07-26,Africa,3326.39,1997.97,2577.67
2024-07-27,North America,3259.46,39.72,1367.13
2024-07-27,Europe,7217.75,305.72,9146.21
2024-07-27,Asia,527.11,1780.93,1083.18
2024-07-27,South America,6.94,2601.98,1017.27
2024-07-27,Africa,3289.86,1429.83,661.25
2024-07-28,North America,1092.78,444.14,863.94
2024-07-28,Europe,5774.52,1154.87,2108.02
2024-07-28,Asia,235.04,516.14,1238.28
2024-07-28,South America,4786.94,3636.5,7038.75
2024-07-28,Africa,3274.02,1641.47,3281.56
2024-07-29,North America,1207.79,1756.29,6605.22
2024-07-29,Europe,4584.81,536.03,149.37
2024-07-29,Asia,4806.63,2392.28,5221.92
2024-07-29,South America,502.01,2791.9,3485.96
2024-07-29,Africa,8467.94,3541.51,4691.5
2024-07-30,North America,5591.05,4820.62,12490.58
2024-07-30,Europe,2113.11,155.97,782.32
2024-07-30,Asia,2302.05,1738.71,1513.39
2024-07-30,South America,3146.11,1794.81,2514.57
2024-07-30,Africa,6634.46,708.08,1342.04
2024-07-31,North America,5112.41,846.77,3770.55
2024-07-31,Europe,864.73,94.72,1580.53
2024-07-31,Asia,3877.06,1387.09,10.01
2024-07-31,South America,590.55,1589.97,4723.99
2024-07-31,Africa,1699.13,1381.03,1376.42
2024-08-01,North America,6083.56,441.7,2384.62
2024-08-01,Europe,35.04,328.59,1481.99
2024-08-01,Asia,5196.89,4169.67,2017.25
2024-08-01,South America,4441.93,3966.94,8221.11
2024-08-01,Africa,497.15,951.06,1227.08
2024-08-02,North America,1126.77,1126.86,3431.39
2024-08-02,Europe,279.41,2726.14,5319.2
2024-08-02,Asia,3209.88,1876.87,300.52
2024-08-02,South America,3471.42,351.12,2295.7
2024-08-02,Africa,4581.54,141.88,1706.76
2024-08-03,North America,1544.16,75.43,5951.55
2024-08-03,Europe,2897.65,979.81,3315.48
2024-08-03,Asia,5063.68,849.73,253.33
2024-08-03,South America,264.98,2042.48,119.79
2024-08-03,Africa,360.85,2023.48,725.84
2024-08-04,North America,7134.34,100.1,42.15
2024-08-04,Europe,2484.02,5090.45,1538.13
2024-08-04,Asia,7418.06,443.87,3069.25
2024-08-04,South America,0.67,687.64,4821.93
2024-08-04,Africa,534,1299.13,7102.41
2024-08-05,North America,1004.72,61.65,4473.85
2024-08-05,Europe,1150.83,2136.32,4572.9
2024-08-05,Asia,3822.26,346.36,739.27
2024-08-05,South America,1648.82,4081.88,890.77
2024-08-05,Africa,5724.73,462.57,3193.6
2024-08-06,North America,3021.43,1345.66,4221.32
2024-08-06,Europe,357.28,649.77,1133.06
2024-08-06,Asia,3374.45,2791.82,4300.79
2024-08-06,South America,2977.45,1183.74,3267.93
2024-08-06,Africa,4317.25,691.05,596.17
2024-08-07,North America,5811.67,1911.87,647.54
2024-08-07,Europe,337.31,1358.6,4916.01
2024-08-07,Asia,5692.18,697.53,3969.14
2024-08-07,South America,850.95,351.93,5207.98
2024-08-07,Africa,3134.31,2283.74,1306.42
2024-08-08,North America,13006.62,1413.04,733.37
2024-08-08,Europe,777.89,1622.61,1708.67
2024-08-08,Asia,1394.23,551.69,1332.02
2024-08-08,South America,3164.46,4238.57,1326.49
2024-08-08,Africa,356.23,1999.95,14433.5
2024-08-09,North America,1630.14,3801.4,947.93
2024-08-09,Europe,414.94,1989.39,1967.93
2024-08-09,Asia,3123.72,69.97,409.97
2024-08-09,South America,4341.14,1256.68,147.14
2024-08-09,Africa,7157.19,75.66,11972.13
2024-08-10,North America,10218.18,34.3,4396.09
2024-08-10,Europe,2232.18,4986.56,1716.58
2024-08-10,Asia,3659.69,107.29,576.79
2024-08-10,South America,239.13,663.9,11601.66
2024-08-10,Africa,2481.08,2133.63,1797.02
2024-08-11,North America,6015.03,926.23,5408.91
2024-08-11,Europe,2705.18,491.91,559.21
2024-08-11,Asia,1408.26,904.34,2389.83
2024-08-11,South America,274.49,2967.33,2177.62
2024-08-11,Africa,2085.21,76.44,1096.3
2024-08-12,North America,8274.86,1928.58,3861.86
2024-08-12,Europe,259.84,656.72,402.61
2024-08-12,Asia,2437.41,185.36,54.02
2024-08-12,South America,1952.99,4395.91,7513.55
2024-08-12,Africa,4964.55,44.53,4953.97
2024-08-13,North America,561.44,891.34,2520.55
2024-08-13,Europe,662.45,1234.38,3647.73
2024-08-13,Asia,4488.45,295.53,363.08
2024-08-13,South America,3731.6,3499.32,176.84
2024-08-13,Africa,2517.52,849.02,4220.35
2024-08-14,North America,9.26,836.4,1960.35
2024-08-14,Europe,3916.69,3621.16,1617.28
2024-08-14,Asia,8525.94,4052.22,4955.76
2024-08-14,South America,2045.11,1879.1,5829.31
2024-08-14,Africa,5265.18,121.27,3940.84
2024-08-15,North America,7290.09,2734.89,813.31
2024-08-15,Europe,6047.79,698.91,3754.2
2024-08-15,Asia,2447.99,396.75,107.79
2024-08-15,South America,441.5,4431.14,831
2024-08-15,Africa,179.37,1675.46,10815.08
2024-08-16,North America,3641.85,915.9,548.97
2024-08-16,Europe,3997.17,2315.16,278.32
2024-08-16,Asia,3103.93,1008.07,6909.43
2024-08-16,South America,185.67,1514.47,2920.41
2024-08-16,Africa,1422.66,787.17,1989.91
2024-08-17,North America,1976.17,2287.44,1213.94
2024-08-17,Europe,177.72,866.21,572.46
2024-08-17,Asia,13149.43,2633.73,5033.59
2024-08-17,South America,1486.8,2399.95,7726.84
2024-08-17,Africa,2161.32,1599.26,6143.58
2024-08-18,North America,373.85,947.59,832.43
2024-08-18,Europe,5118.88,1324.88,265.53
2024-08-18,Asia,7781.58,300.07,1928.76
2024-08-18,South America,450.81,2975.22,4100.47
2024-08-18,Africa,3532.1,2282.37,11413.53
2024-08-19,North America,4027.51,1918.48,7921.27
2024-08-19,Europe,1464.27,32.63,109.87
2024-08-19,Asia,3779.28,282.97,72.45
2024-08-19,South America,2426.45,3135.91,3203.55
2024-08-19,Africa,513.11,2198.16,461.44
2024-08-20,North America,4411.12,2007.54,2650.41
2024-08-20,Europe,1480.29,527.44,27.29
2024-08-20,Asia,4222.71,313.7,3939.42
2024-08-20,South America,208.88,2408.95,1498.36
2024-08-20,Africa,2127.81,485.25,4303.75
2024-08-21,North America,1865.14,561.5,4402.62
2024-08-21,Europe,8545.39,555.2,2563.26
2024-08-21,Asia,3843.33,3162.09,2585.67
2024-08-21,South America,551.51,310.21,359.5
2024-08-21,Africa,105.69,2791.63,4038.68
2024-08-22,North America,460.16,1053.88,2515.87
2024-08-22,Europe,4532.35,511.4,4054.9
2024-08-22,Asia,37.92,1455.02,123.21
2024-08-22,South America,2413.04,575.13,520.04
2024-08-22,Africa,3023.09,1199,2674.27
2024-08-23,North America,7714.65,1509.58,2644.05
2024-08-23,Europe,2753.6,1335.79,1708.6
2024-08-23,Asia,25.85,2529.77,86.44
2024-08-23,South America,1172.29,1511.84,6193.74
2024-08-23,Africa,240.41,386.41,1090.77
2024-08-24,North America,10908.82,456.54,2166.35
2024-08-24,Europe,2717.21,686.84,3012.23
2024-08-24,Asia,5.07,1987.94,3970.15
2024-08-24,South America,110.84,3199.73,1319.85
2024-08-24,Africa,665.1,33.78,3417.6
2024-08-25,North America,3027.26,4262.89,4492.02
2024-08-25,Europe,1042.06,613.16,373.44
2024-08-25,Asia,1404.55,118.55,1375.36
2024-08-25,South America,4012.07,709.74,5980.94
2024-08-25,Africa,4224.07,545.2,1186.84
2024-08-26,North America,1303.15,84.9,10708.92
2024-08-26,Europe,3447.07,1520.02,168.8
2024-08-26,Asia,640.52,4591.75,3201.19
2024-08-26,South America,475.06,1109.05,12.62
2024-08-26,Africa,9175.97,446.03,1374.69
2024-08-27,North America,2942.4,923.34,5201.97
2024-08-27,Europe,3127.89,270.38,1186.57
2024-08-27,Asia,5766.32,2241,1306.42
2024-08-27,South America,75.89,568.99,1120.86
2024-08-27,Africa,933.3,1305.81,2755.14
2024-08-28,North America,3704.09,116.24,2633.87
2024-08-28,Europe,1787.21,2877.1,3695.89
2024-08-28,Asia,8121.32,360.31,341.84
2024-08-28,South America,1652.77,549.02,6574.5
2024-08-28,Africa,389.89,4556.12,4093.5
2024-08-29,North America,9801.78,363.01,9015.64
2024-08-29,Europe,22.5,887.5,5163.56
2024-08-29,Asia,6206.6,1166.49,1032.97
2024-08-29,South America,36.45,6540.82,1203.07
2024-08-29,Africa,2654.08,422.68,2873.13
2024-08-30,North America,477.98,1683.04,1064.45
2024-08-30,Europe,6423.82,405.65,1485.41
2024-08-30,Asia,1100.07,572.46,6267.96
2024-08-30,South America,63.68,1004.68,161.86
2024-08-30,Africa,3259.67,1342.01,1588.96
2024-08-31,North America,1965.51,475.63,4633.04
2024-08-31,Europe,5695.61,2143.54,1016.28
2024-08-31,Asia,2898.37,2181.77,3609.82
2024-08-31,South America,2983.32,1257.06,5833.3
2024-08-31,Africa,1678.46,556.82,1317.42
2024-09-01,North America,3031.72,1016.65,6468.74
2024-09-01,Europe,1176.14,251.81,251.37
2024-09-01,Asia,76.14,3503.91,1130.47
2024-09-01,South America,5807.93,35.74,2336.56
2024-09-01,Africa,1350.13,976.89,1051.71
2024-09-02,North America,2996.77,3159.49,7242.78
2024-09-02,Europe,1915.23,252.09,6395.79
2024-09-02,Asia,4544.58,897.02,543.48
2024-09-02,South America,2121.3,189.87,3876.94
2024-09-02,Africa,6206.76,3640.66,831.86
2024-09-03,North America,5521.93,2513.39,3777.19
2024-09-03,Europe,1814.71,555.91,1738.02
2024-09-03,Asia,2936.97,2138.68,1386
2024-09-03,South America,920.72,1310.84,3797
2024-09-03,Africa,2677.13,385.93,2842.2
2024-09-04,North America,4274.52,173.82,3884.7
2024-09-04,Europe,3015.16,351.82,1136.11
2024-09-04,Asia,732.93,1235.35,5039.69
2024-09-04,South America,5573.69,3732.36,1596.67
2024-09-04,Africa,1601.98,1798.44,4253.95
2024-09-05,North America,1293.47,1982.32,4590.71
2024-09-05,Europe,5142.21,194.38,725.3
2024-09-05,Asia,3001.64,2238.44,1248.24
2024-09-05,South America,219.38,76.44,67.58
2024-09-05,Africa,2113.45,2611.58,4922.55
2024-09-06,North America,211.14,272.5,131
2024-09-06,Europe,2380.78,816.89,1525.94
2024-09-06,Asia,1247.32,743.92,5704.43
2024-09-06,South America,3842.36,726.15,3639.43
2024-09-06,Africa,3707.13,2340.29,47.94
2024-09-07,North America,12458.16,1793.39,2788.61
2024-09-07,Europe,543.16,868.39,993.23
2024-09-07,Asia,292.4,803.84,4623
2024-09-07,South America,325.67,302.02,5526.96
2024-09-07,Africa,1367.41,2482.46,1530.54
2024-09-08,North America,1139.75,2167.35,7203.19
2024-09-08,Europe,6492.06,1332.44,2087.04
2024-09-08,Asia,222.55,2135.8,2348.96
2024-09-08,South America,4116.33,288.67,1621.84
2024-09-08,Africa,1848,322.72,1582.17
2024-09-09,North America,4077.67,5819.23,3523.29
2024-09-09,Europe,3672.83,515.64,3454.89
2024-09-09,Asia,3246.02,702.24,4596.42
2024-09-09,South America,5104.79,1711.94,8062.93
2024-09-09,Africa,3434.1,1415.49,799.1
2024-09-10,North America,4685,2744.74,3240.98
2024-09-10,Europe,1544.95,1535.17,5490.72
2024-09-10,Asia,4714.78,1868.53,3164.39
2024-09-10,South America,3104.54,680.75,5886.17
2024-09-10,Africa,3691.74,2425.84,1006.53
2024-09-11,North America,7752.38,606.9,6331.96
2024-09-11,Europe,762.36,3091.8,5769.59
2024-09-11,Asia,1344.07,150.78,93.54
2024-09-11,South America,7753.91,1069.39,1397.41
2024-09-11,Africa,532.56,3734.33,3662.72
2024-09-12,North America,5434.92,248.41,2034.59
2024-09-12,Europe,857.3,3238.7,2461.99
2024-09-12,Asia,1381.18,5040.84,852.08
2024-09-12,South America,7223.77,985.41,2211.86
2024-09-12,Africa,4215.11,1988.85,12693.97
2024-09-13,North America,1772.78,231.89,4019
2024-09-13,Europe,2292.55,1076.01,1223.54
2024-09-13,Asia,3325.34,709.06,1146.9
2024-09-13,South America,2236.82,3085.87,2178.09
2024-09-13,Africa,1319.1,148.49,2531.02
2024-09-14,North America,1099.85,831.63,6804.69
2024-09-14,Europe,3271.6,1026.23,3015.85
2024-09-14,Asia,2308.36,3417.96,1087.14
2024-09-14,South America,8354.08,3357.26,4039.31
2024-09-14,Africa,77.72,8.07,1567.67
2024-09-15,North America,1539.19,2019.73,4653.72
2024-09-15,Europe,1614.14,1238.16,5566.54
2024-09-15,Asia,7541.25,1778.06,2107.71
2024-09-15,South America,3595.12,2583.86,3554.94
2024-09-15,Africa,1245.35,750.26,559.26
2024-09-16,North America,1070.29,1840.95,3861.6
2024-09-16,Europe,34.24,3210.74,6192.48
2024-09-16,Asia,912.41,2944.61,4812.03
2024-09-16,South America,5949.23,1930.54,94.24
2024-09-16,Africa,11043.91,964.78,3666.07
2024-09-17,North America,3915.43,1493.22,5075.57
2024-09-17,Europe,2953.02,3026.01,380.07
2024-09-17,Asia,2823.58,3058.21,3437.54
2024-09-17,South America,3457.68,26.51,158.61
2024-09-17,Africa,5.4,83.81,4634.02
2024-09-18,North America,988.99,783.7,2573.86
2024-09-18,Europe,807.79,2462.42,5610.18
2024-09-18,Asia,7824.29,299.91,889.89
2024-09-18,South America,1.54,184.11,1147.04
2024-09-18,Africa,2801.73,3248.02,905.27
2024-09-19,North America,4935.47,1168.27,1320.33
2024-09-19,Europe,616.57,168.52,3121.43
2024-09-19,Asia,3910.37,1024.78,3689.62
2024-09-19,South America,1292.49,796.82,30.43
2024-09-19,Africa,355.76,2834,2158.08
2024-09-20,North America,6342.98,211.71,1980.55
2024-09-20,Europe,128.95,2680.9,1880.9
2024-09-20,Asia,64.32,70.57,2775.9
2024-09-20,South America,2897.77,1354.97,2779.09
2024-09-20,Africa,779.83,1232.45,221.56
2024-09-21,North America,3606.51,3192.67,6290.08
2024-09-21,Europe,2831.87,358.88,9145.32
2024-09-21,Asia,675.8,245.13,65.88
2024-09-21,South America,6276.8,941.17,1951.55
2024-09-21,Africa,6587.92,4264.37,1142.84
2024-09-22,North America,4587.28,652.4,76.9
2024-09-22,Europe,8359.18,2989.72,8025.8
2024-09-22,Asia,28.34,762.29,3202.86
2024-09-22,South America,121.33,583.23,5524.58
2024-09-22,Africa,3350.99,2226.06,953.37
2024-09-23,North America,1445.4,3026.55,628.78
2024-09-23,Europe,10842.22,26.99,844.08
2024-09-23,Asia,940.55,1749.44,9012.72
2024-09-23,South America,1045.41,1560.47,1411.03
2024-09-23,Africa,4179.86,977.98,4734.93
2024-09-24,North America,5182.28,2184.93,1252
2024-09-24,Europe,401.68,639.93,1620.69
2024-09-24,Asia,337.21,1176.08,5159.64
2024-09-24,South America,4032.48,829.29,3752.99
2024-09-24,Africa,2783.31,912.6,1113.36
2024-09-25,North America,5012.15,1474.17,6617.94
2024-09-25,Europe,3866.47,357.82,1081.05
2024-09-25,Asia,1.17,3435.09,4131.74
2024-09-25,South America,63.11,719.81,4257.46
2024-09-25,Africa,6810.9,1538.26,1232.43
2024-09-26,North America,205.08,229.73,1192.89
2024-09-26,Europe,988.46,1446.21,989.8
2024-09-26,Asia,3364.85,1321.22,1578.53
2024-09-26,South America,4151.49,2124.46,2091.2
2024-09-26,Africa,2215.46,325.02,4103.28
2024-09-27,North America,4717.07,2907.69,1419.59
2024-09-27,Europe,4753.02,2485.68,3773.71
2024-09-27,Asia,164.19,1114.01,7997.28
2024-09-27,South America,4029.14,199.85,1301.4
2024-09-27,Africa,1142.9,1572.04,506.24
2024-09-28,North America,514.32,6154.53,5606.69
2024-09-28,Europe,8992.7,3744.11,7070.28
2024-09-28,Asia,1472.76,173.09,5523.13
2024-09-28,South America,1023.26,49.71,311.97
2024-09-28,Africa,7648.91,1321.34,1123.87
2024-09-29,North America,1469.28,1312.69,1003.36
2024-09-29,Europe,8286.92,698.83,968.96
2024-09-29,Asia,1519.51,4017.88,9680.27
2024-09-29,South America,7206.71,563.5,3867.35
2024-09-29,Africa,20.28,1219.17,927.58
2024-09-30,North America,6196.84,2175.04,1913.56
2024-09-30,Europe,116.83,957.34,520.86
2024-09-30,Asia,608.11,123.15,3426.33
2024-09-30,South America,51.59,173.33,4106.33
2024-09-30,Africa,6552.84,2075.7,3305.66
2024-10-01,North America,541.45,718.07,7212.17
2024-10-01,Europe,4472.51,1421.08,4813.91
2024-10-01,Asia,10621.41,550.38,605.33
2024-10-01,South America,3985.94,3661.86,5891.94
2024-10-01,Africa,76.08,4001.51,2169.62
2024-10-02,North America,674.69,2006.84,4832.48
2024-10-02,Europe,3134.26,1730.16,2371.96
2024-10-02,Asia,1207.26,527.56,511.75
2024-10-02,South America,3981.15,582.04,688.3
2024-10-02,Africa,3151.61,2075.73,2738.48
2024-10-03,North America,2921.35,1048.92,1349.75
2024-10-03,Europe,307.2,2138.63,1842.24
2024-10-03,Asia,12996.69,1294.47,5844.11
2024-10-03,South America,2308.66,931.39,3188.69
2024-10-03,Africa,951.36,5641.96,8538.12
2024-10-04,North America,4656.86,3699.47,7155.2
2024-10-04,Europe,5790.81,2801.96,1035.9
2024-10-04,Asia,3237.7,261.78,644.3
2024-10-04,South America,5057.08,785.62,6282.7
2024-10-04,Africa,566.42,3507.92,4615.14
2024-10-05,North America,6744.27,4959.44,1934.86
2024-10-05,Europe,3755.25,597.24,1224.33
2024-10-05,Asia,4732.46,902.7,6695.46
2024-10-05,South America,375.82,1811.18,5785.12
2024-10-05,Africa,2331.68,2374.41,480.79
2024-10-06,North America,6111.46,504.29,2889.59
2024-10-06,Europe,3980.99,197.19,2800.04
2024-10-06,Asia,549.71,3859.42,3400.61
2024-10-06,South America,350.7,847.43,1006.14
2024-10-06,Africa,5368.13,2286.28,4846.46
2024-10-07,North America,3394.77,821.05,2999.18
2024-10-07,Europe,12120.29,223.68,7686.48
2024-10-07,Asia,1853.14,5320.12,5478.32
2024-10-07,South America,569.9,1279.46,2638.49
2024-10-07,Africa,1121.84,1364.42,1581.3
2024-10-08,North America,472.49,3361.23,3315.01
2024-10-08,Europe,2250.28,398.89,7107
2024-10-08,Asia,7595.19,660.77,1510.39
2024-10-08,South America,2109.19,1073.16,308.37
2024-10-08,Africa,237.93,195.47,968.77
2024-10-09,North America,803.54,779.36,3883.09
2024-10-09,Europe,4532.2,3386.56,3957.69
2024-10-09,Asia,4761.64,4314.94,7594.44
2024-10-09,South America,976.27,594.04,941.02
2024-10-09,Africa,7094.1,896.9,895.56
2024-10-10,North America,1636.81,15.35,3340.52
2024-10-10,Europe,4224.36,920.71,3090.56
2024-10-10,Asia,1909.28,4231.3,3506.37
2024-10-10,South America,5817.45,934.4,91.26
2024-10-10,Africa,2353.09,2659.23,5512.83
2024-10-11,North America,2208.15,36.14,1010.8
2024-10-11,Europe,1032.59,540.57,5649.1
2024-10-11,Asia,1585.5,2066.48,624.01
2024-10-11,South America,4064.36,2753.63,2214.76
2024-10-11,Africa,937.23,567.3,284.13
2024-10-12,North America,2857.12,17.07,6478.98
2024-10-12,Europe,752.83,2239.57,38
2024-10-12,Asia,4260.26,1697.14,59.95
2024-10-12,South America,878.06,31.95,1022.76
2024-10-12,Africa,4291.74,1646.85,4876.03
2024-10-13,North America,2990.9,1440.32,2789.41
2024-10-13,Europe,3472.23,106.72,119.91
2024-10-13,Asia,2030.07,890.65,6036.23
2024-10-13,South America,928.64,872.42,613.07
2024-10-13,Africa,2265.13,2607.13,1524.81
2024-10-14,North America,4605.63,1216.98,337.14
2024-10-14,Europe,3455.61,1689.85,10975.8
2024-10-14,Asia,9129.89,1655.67,24.89
2024-10-14,South America,1730.61,1579.13,8269.85
2024-10-14,Africa,586.48,3920.14,741.22
2024-10-15,North America,1697.4,2509.7,1173.16
2024-10-15,Europe,1521.21,2054.65,1195.27
2024-10-15,Asia,491.42,189.22,781.6
2024-10-15,South America,7341.71,1754.76,751.73
2024-10-15,Africa,4126.46,306.01,10386.28
2024-10-16,North America,123.64,30.08,1863.95
2024-10-16,Europe,3544.6,1622.28,1600.07
2024-10-16,Asia,782.96,210.48,915.93
2024-10-16,South America,3460.33,1611.83,7564.42
2024-10-16,Africa,6837.55,3142.29,3049.26
2024-10-17,North America,2240.75,3316.08,2172.07
2024-10-17,Europe,4140.4,712.64,1143.37
2024-10-17,Asia,3534.41,3354.05,12749.55
2024-10-17,South America,3817.28,112.07,1166.68
2024-10-17,Africa,2930.92,1780.6,339.22
2024-10-18,North America,318.73,708.98,4339.62
2024-10-18,Europe,465.88,1274.69,1360.44
2024-10-18,Asia,3932.05,346.99,841.42
2024-10-18,South America,2355.52,431.81,4097.86
2024-10-18,Africa,6705.04,2973.22,2498.09
2024-10-19,North America,124.33,1451.99,525.56
2024-10-19,Europe,843.59,1769.03,2696.35
2024-10-19,Asia,7102.84,614.09,3664.89
2024-10-19,South America,1335.16,992.44,3853.5
2024-10-19,Africa,2009.54,579.38,981.72
2024-10-20,North America,5129.61,394.88,2618.67
2024-10-20,Europe,915.07,9.02,1432.47
2024-10-20,Asia,7588.79,3540.06,9555.41
2024-10-20,South America,359.65,1698.8,2374.74
2024-10-20,Africa,4600.13,2203.88,3107.69
2024-10-21,North America,1139.42,78.82,719.36
2024-10-21,Europe,308.13,2098.21,5778.77
2024-10-21,Asia,1873.08,159.86,2064.9
2024-10-21,South America,3206.44,1966.37,3901.68
2024-10-21,Africa,5565.67,1549.59,251.69
2024-10-22,North America,116.53,3040.4,2335.3
2024-10-22,Europe,1693.52,2616.59,2224.32
2024-10-22,Asia,11590.86,542.24,4368.16
2024-10-22,South America,242.74,2428.37,4860.57
2024-10-22,Africa,1404.62,268.27,1956.83
2024-10-23,North America,3163.48,1696.4,2022.49
2024-10-23,Europe,5616.46,189.6,1828.48
2024-10-23,Asia,1038.29,511.67,3913.75
2024-10-23,South America,1517.77,2177.67,1972.98
2024-10-23,Africa,929.92,1418.49,3335.53
2024-10-24,North America,973.08,56.83,3966.12
2024-10-24,Europe,1195.4,1027.9,2718.74
2024-10-24,Asia,3807.4,1151.49,1073.92
2024-10-24,South America,2679.09,2666.97,1597.59
2024-10-24,Africa,2222.1,1376.41,1514.58
2024-10-25,North America,9017.51,82.93,5462.52
2024-10-25,Europe,4050.45,627.99,948.97
2024-10-25,Asia,758.64,1349.06,4266.26
2024-10-25,South America,2997.52,5260.31,4361.07
2024-10-25,Africa,2162.58,606.63,2492.71
2024-10-26,North America,2559.8,5180.48,2060.26
2024-10-26,Europe,2617.46,1018.17,5439.77
2024-10-26,Asia,5562.3,771.73,9365.01
2024-10-26,South America,4993.31,654.18,2699.64
2024-10-26,Africa,4317.42,1080.36,1735.36
2024-10-27,North America,7652.04,739.4,3024.59
2024-10-27,Europe,827.65,640.92,4073.75
2024-10-27,Asia,647.35,5300.31,4829.53
2024-10-27,South America,284.25,922.67,4194.94
2024-10-27,Africa,9488.57,2008.25,1523.54
2024-10-28,North America,1215.17,1089.48,4112.82
2024-10-28,Europe,4962.89,392.8,4477.21
2024-10-28,Asia,2571.89,4284.35,2211.96
2024-10-28,South America,4578.4,3196.62,2177.54
2024-10-28,Africa,6066,225.19,5643.99
2024-10-29,North America,8122.71,3162.88,1534.41
2024-10-29,Europe,3176.7,321.38,1209.69
2024-10-29,Asia,1736.32,1168.74,7171.15
2024-10-29,South America,912.49,3790.42,508.32
2024-10-29,Africa,4104.5,1143.63,5348.14
2024-10-30,North America,426.88,381.02,2798.49
2024-10-30,Europe,5933.01,511.05,7458.05
2024-10-30,Asia,88.18,1855.62,1476.49
2024-10-30,South America,5955.29,2145.87,587.58
2024-10-30,Africa,803.11,1360.2,2014.76
2024-10-31,North America,1519.51,995.63,395.26
2024-10-31,Europe,3066.81,588.5,7346.11
2024-10-31,Asia,3614.03,2996.98,3565.58
2024-10-31,South America,1155.44,736.03,428.29
2024-10-31,Africa,1661.28,510.87,269.59
2024-11-01,North America,266.76,193.08,5336
2024-11-01,Europe,3832.29,1849.42,6077.9
2024-11-01,Asia,2669.89,1601.34,589.87
2024-11-01,South America,4433.42,3395.28,357.57
2024-11-01,Africa,3218.86,399.02,2428.14
2024-11-02,North America,309.71,654.64,8443.87
2024-11-02,Europe,4690.28,1886.24,516.46
2024-11-02,Asia,964.5,204.17,751.66
2024-11-02,South America,1723.91,445.93,764.18
2024-11-02,Africa,4658.42,2506.76,1102.59
2024-11-03,North America,2032.28,2059.01,843.94
2024-11-03,Europe,354.51,491.11,2304.12
2024-11-03,Asia,4014.49,389.61,5215.28
2024-11-03,South America,3552.35,1903.05,1521.38
2024-11-03,Africa,1289.98,600.94,954.16
2024-11-04,North America,1902.43,508.64,5586.13
2024-11-04,Europe,1360.29,1224.93,1567.98
2024-11-04,Asia,634.65,1478.69,522.5
2024-11-04,South America,3560.76,1458.91,911.87
2024-11-04,Africa,3214.8,920.21,1350.55
2024-11-05,North America,6115.73,425.5,442.22
2024-11-05,Europe,3643.88,5680.84,167.87
2024-11-05,Asia,3538.79,340.34,5727.02
2024-11-05,South America,2018.1,405.21,6416.54
2024-11-05,Africa,1810.65,450.82,3020.3
2024-11-06,North America,3381.84,44.3,2301.38
2024-11-06,Europe,3711.65,2331.95,1087.6
2024-11-06,Asia,28.48,2453.95,1742.83
2024-11-06,South America,2286.61,148.5,3325.51
2024-11-06,Africa,756.52,715.22,1753.71
2024-11-07,North America,9865.62,766.57,5942.89
2024-11-07,Europe,1106.77,215.11,1945
2024-11-07,Asia,1607.65,3157.42,625.42
2024-11-07,South America,5186.63,3204.69,7566.21
2024-11-07,Africa,281.86,2091.26,118.89
2024-11-08,North America,2319.07,367.05,3714.96
2024-11-08,Europe,1955.53,632.81,1625.09
2024-11-08,Asia,650.34,441.57,3834.12
2024-11-08,South America,2367.81,3659.31,1870.68
2024-11-08,Africa,4444.3,1269.4,43.03
2024-11-09,North America,3301.5,217.02,3201.98
2024-11-09,Europe,1485.16,12.72,4008.27
2024-11-09,Asia,270.91,425.86,1549.93
2024-11-09,South America,4459.99,4953.72,1970.54
2024-11-09,Africa,1350.68,42.58,103.79
2024-11-10,North America,1703.92,2511.08,3485.99
2024-11-10,Europe,2508.97,57.8,257.24
2024-11-10,Asia,772.26,1060.54,1098.71
2024-11-10,South America,1334.76,432.3,1011.9
2024-11-10,Africa,4366.06,578.37,5661.93
2024-11-11,North America,2660.24,478.91,2081.81
2024-11-11,Europe,4670.78,751.48,217.28
2024-11-11,Asia,4481.72,689.09,948.35
2024-11-11,South America,4378.66,2371.53,1880.51
2024-11-11,Africa,471.42,3930.37,9944.09
2024-11-12,North America,3268.04,696.27,1085.14
2024-11-12,Europe,2081.9,2347.91,5603.41
2024-11-12,Asia,214.06,15.37,721.18
